Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
058,2026,19/03/2026,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento asfáltico em dois pontos de nossa cidade, sendo o primeiro na Rua Tiradentes, compreendendo principalmente o trecho localizado entre a Rua 7 de Setembro e a Rua Bandeirantes, e o...",Indicação nº 058/2026
057,2026,19/03/2026,Encaminhado,"Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adequação, nivelamento e conservação (a exemplo do programa ""Melhor Caminho"") na extensão da estrada municipal JQL 347, especificamente no trecho que dá continuidade às imediações do depósito de galhos do...",Indicação nº 057/2026
056,2026,19/03/2026,Encaminhado,"Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de execução de serviços de manutenção estrutural e conservação na ponte localizada na estrada que liga Junqueirópolis a Ribeirão dos Índios (Ponte do Polon), bem como na ponte que faz a interligação do nosso...",Indicação nº 056/2026
055,2026,19/03/2026,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar obras de reforma geral e modernização nas instalações dos vestiários do Estádio Municipal Raphael Capelli. A presente propositura visa atender aos justos pedidos dos esportistas, equipes amadoras e...",Indicação nº 055/2026
054,2026,19/03/2026,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar um sistema de plantão na Farmácia Municipal. O objetivo é garantir a presença de pelo menos um servidor aos sábados, domingos e feriados, em horário a ser definido pela administração, exclusivamente...",Indicação nº 054/2026
053,2026,19/03/2026,Encaminhado,Renato Vieira de Brito (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de formalizar um instrumento jurídico de parceria e repasse financeiro para apoiar institucionalmente o trabalho da Associação Junqueiropolense Amor e Vida (AJAV), bem como a criação de um programa municipal...",Indicação nº 053/2026
052,2026,16/03/2026,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar uma lixeira na praça localizada em frente ao Pesqueiro Berrocozo. Atualmente não há recipiente adequado para descarte de resíduos no local, o que tem gerado acúmulo de lixo no chão.",Indicação nº 052/2026
051,2026,12/03/2026,Encaminhado,Edvaldo Aparecido Carvalho (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar obras de drenagem, com a construção de uma valeta (canaleta) para o escoamento adequado das águas, nas vias do Bairro Residencial Trindade. Solicitamos também que seja feito um estudo para a instalação...",Indicação nº 051/2026
050,2026,12/03/2026,Encaminhado,Edvaldo Aparecido Carvalho (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar o recapeamento asfáltico na Rua Recife, compreendendo especificamente a extensão da quadra situada em frente às instalações do Lar Santo Antônio (Asilo). A presente propositura tem o objetivo de...",Indicação nº 050/2026
049,2026,11/03/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de executar um mutirão de busca ativa e recolhimento de cães e gatos em situação de rua. Solicitamos que a ação seja realizada estrategicamente na data de atendimento do ""Castramóvel"" no município, priorizando os...",Indicação nº 049/2026
048,2026,11/03/2026,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar benfeitorias na quadra de esportes localizada nas dependências do Centro de Convivência do Idoso (CCI). Solicitamos que as melhorias contemplem, como exemplos prioritários, o fechamento do entorno da...",Indicação nº 048/2026
047,2026,11/03/2026,Encaminhado,"Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de construir um ponto de ônibus com cobertura nas proximidades da Prefeitura Municipal. Sugere-se que a instalação seja feita nas imediações da Rua Sebastiana de Oliveira, próximo às instalações do SAICA Semear...",Indicação nº 047/2026
046,2026,09/03/2026,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar bancos em espaços de convivência pública localizados no bairro Delta Ville II. A presente propositura atende a um pedido direto dos moradores do referido bairro. A instalação de bancos é uma medida...",Indicação nº 046/2026
045,2026,04/03/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a terceirização parcial ou contratação emergencial de empresas de nossa própria cidade para auxiliar na execução do programa ""Limpeza Beleza"". O objetivo é fornecer suporte logístico (caminhões e...",Indicação nº 045/2026
044,2026,04/03/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de adotar medidas para solucionar o problema de escoamento de águas pluviais na Rua Chile, especificamente no cruzamento que dá acesso à entrada do bairro Residencial das Américas. A presente propositura tem o...",Indicação nº 044/2026
043,2026,04/03/2026,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar melhorias na estrada rural JQL 050, que conecta nossa cidade de Junqueirópolis à cidade de Ribeirão dos Índios. A presente propositura tem o objetivo de atender às justas reivindicações dos produtores...",Indicação nº 043/2026
042,2026,04/03/2026,Encaminhado,Samir Edson Tino (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar do projeto ""Praça do Autista"" em nosso município. Solicitamos que o projeto preveja a instalação de brinquedos adaptados, equipamentos de estímulo sensorial, pisos acessíveis e sinalização inclusiva,...",Indicação nº 042/2026
041,2026,04/03/2026,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de iniciar o recapeamento asfáltico em toda a extensão da Rua São Paulo compreendida entre a Rua Independência e a Rua José Bonifácio. Ressalta-se que esta é uma via de intenso movimento diário, sendo um dos...",Indicação nº 041/2026
040,2026,03/03/2026,Encaminhado,"Teresinha de Lourdes Freitas Regodanso (Autor), Adriano de Marcos Lopes (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar uma Central de Monitoramento para acompanhar em tempo real as imagens das câmeras instaladas em praças e nos principais pontos públicos da cidade. Além disso, propomos a ampliação do sistema de...",Indicação nº 040/2026
039,2026,03/03/2026,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a impermeabilização e tratamento no piso da quadra de esportes localizada no bairro Jardim Alvorada. A presente propositura atende às justas reivindicações dos moradores e desportistas que utilizam o...",Indicação nº 039/2026
038,2026,26/02/2026,Encaminhado,Bruno Herreira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar uma reforma geral nas instalações do Centro Comunitário do bairro Jardim Primavera. A presente propositura atende às constantes reivindicações dos moradores do referido bairro.",Indicação nº 038/2026
037,2026,26/02/2026,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar medidas de segurança viária, tais como redutores de velocidade (lombadas), faixas de pedestres elevadas ou reforço na sinalização, nas proximidades do ponto de ônibus localizado no Bairro Pioneiros....",Indicação nº 037/2026
036,2026,26/02/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar serviços de manutenção e adequação no espaço do campo de futebol localizado no bairro Residencial das Américas. Solicitamos, especificamente, que seja providenciada a passagem de um rolo compressor no...",Indicação nº 036/2026
035,2026,26/02/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implantar um ponto de ônibus no bairro Horto dos Seringais. O local sugerido para a instalação é no final da via de acesso principal. A presente propositura visa atender a uma justa e urgente reivindicação das...",Indicação nº 035/2026
034,2026,23/02/2026,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de alterar os critérios da comissão responsável pela concessão de áreas e terrenos industriais e comerciais no município. Solicitamos que seja avaliada a viabilidade legal de incluir um requisito que garanta uma...",Indicação nº 034/2026
033,2026,23/02/2026,Encaminhado,"Adriano de Marcos Lopes (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar parques infantis (playgrounds) equipados com brinquedos seguros e adequados em áreas públicas dos seguintes bairros: Jardim Alvorada, Figueira, Jardim Fuentes, Vale do Sol e Cristo Redentor. A...",Indicação nº 033/2026
