Numero,Ano,Data,Situacao,Autores,Ementa,Titulo
056,2024,07/03/2024,Encaminhado,"Reinaldo Codognato (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar medidas para melhorar a sinalização no local, como marcações no solo, ou até mesmo a avaliação da instalação de uma lombada em frente à nova Farmácia Municipal. Essa medida se faz necessária...",Indicação nº 056/2024
055,2024,05/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de direcionar atenção para a praça do Bairro Jardim Alvorada, um local muito frequentado pela população. O crescimento excessivo de vegetação está encobrindo os bancos, tornando o espaço menos acessível e...",Indicação nº 055/2024
054,2024,05/03/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a roçagem e limpeza do Velório Municipal e suas áreas adjacentes. Além disso, seria interessante aplicar um tratamento adequado para garantir que o crescimento da vegetação seja controlado de forma...",Indicação nº 054/2024
053,2024,05/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 139/2023, de autoria do Vereador Anderson Marcos Viana, que estude junto ao setor competente da administração, as possibilidades de prosseguir com a revitalização da Praça Álvaro de Oliveira Junqueira. Tal indicação se justifica em razão do projeto inicial de...",Indicação nº 053/2024
052,2024,05/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de manutenção do meio-fio da calçada na Rua Victor Junqueira, entre a Avenida Paulista e a Rua General Osório. É importante considerar que a manutenção do meio-fio da calçada na área mencionada é fundamental devido...",Indicação nº 052/2024
051,2024,05/03/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalar iluminação de LED na Rua do Viveiro e na Avenida Rio Branco, especialmente nos locais onde ocorre a Feira Municipal às sextas-feiras. Essa medida se justifica por diversos motivos. Primeiramente, a...",Indicação nº 051/2024
050,2024,29/02/2024,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 076/2023, de autoria do Vereador Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção da ponte do córrego palmeiras, localizada na estrada JQL 446 que conecta o bairro 2ª Seção nos...",Indicação nº 050/2024
049,2024,28/02/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar adequações nas iluminações das áreas verdes do Município. Esta medida é justificada pela importância de garantir ambientes públicos seguros e acolhedores para os cidadãos. Melhorar a iluminação nas...",Indicação nº 049/2024
048,2024,28/02/2024,Encaminhado,"Valdir Aparecido de Oliveira (Autor), Anderson Marcos Viana (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de disponibilizar transporte apenas para a ida, para crianças e mães com bebês de colo que tenham seus filhos matriculados em Centros Educacionais Infantis (CEIs) localizados a mais de 1 quilômetro de distância...",Indicação nº 048/2024
047,2024,28/02/2024,Encaminhado,Rui Domingos da Silva (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 059/2023, de autoria do Vereador Rui Domingos da Silva, que estude junto ao setor competente da administração, as possibilidades de realizar uma pequena reforma na casa de apoio aos munícipes que fazem tratamento na cidade de Jaú. Tal reforma incluiria alguns...",Indicação nº 047/2024
046,2024,26/02/2024,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar medidas eficazes em relação aos bueiros com mau cheiro que têm afetado a qualidade de vida dos moradores do Bairro Jardim Vale do Sol. Uma intervenção nesse sentido não apenas melhoraria as condições...",Indicação nº 046/2024
045,2024,26/02/2024,Encaminhado,"Paulo Sérgio Cordeiro (Autor), Anderson Marcos Viana (Autor), Elio Furini Neto (Autor), Marisa Alves da Silva Costa (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de fornecer acesso à internet Wi-Fi no Velório Municipal. Tal iniciativa poderia proporcionar conforto e praticidade aos familiares e amigos presentes durante esses momentos delicados, permitindo-lhes estar...",Indicação nº 045/2024
044,2024,26/02/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de instalação de iluminação Led no playground existente no bairro Jardim Conde. A instalação de iluminação LED no playground aumentará a segurança dos frequentadores, permitindo que o espaço seja utilizado durante...",Indicação nº 044/2024
043,2024,26/02/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar uma manutenção periódica nos campos de futebol e áreas adjacentes dos bairros Vila São João e Duas Barras. Esta medida se mostra crucial devido aos jogos frequentes realizados pelos times locais, que...",Indicação nº 043/2024
042,2024,26/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a manutenção na área de lazer do Bairro Jardim Conde. Tal medida se mostra essencial diante da situação atual, marcada pelo excesso de mato e pelo crescente aparecimento de animais peçonhentos na...",Indicação nº 042/2024
041,2024,26/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de entrar em contato com a Secretaria de Estado da Saúde de São Paulo para adquirir mais testes de COVID-19. A importância de tal reinvindicação se dá especialmente diante do aumento dos casos em nossa cidade. É...",Indicação nº 041/2024
040,2024,26/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a dedetização dos Centros Educacionais Infantis (CEIs) e escolas municipais. Esta medida se mostra crucial para mitigar a presença de animais peçonhentos, especialmente escorpiões. Tal indicação se...",Indicação nº 040/2024
039,2024,21/02/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Marisa Alves da Silva Costa (Autor), Paulo Sérgio Cordeiro (Autor), Teresinha de Lourdes Freitas Regodanso (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de realizar a poda do ipê localizado na Avenida João Furini, especialmente na curva entre o Residencial Athenas e o Conjunto Residencial Bonança. É importante considerar que a queda de folhas, galhos e flores do...",Indicação nº 039/2024
038,2024,21/02/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar sinalização de solo e redutor de velocidade na Avenida Latina, especialmente no trecho entre a Rua General Osório e a Avenida Rio Branco. Essa medida é essencial considerando o intenso fluxo de...",Indicação nº 038/2024
037,2024,21/02/2024,Encaminhado,Reinaldo Codognato (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de introduzir no Clube Comunitário do Bairro Duas Barras uma academia ao ar livre, iluminação adequada, uma quadra de areia e a instalação de uma lixeira comunitária. Essa medida é crucial considerando que o Bairro...",Indicação nº 037/2024
036,2024,20/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, reforçando a indicação n° 218/2023, que estude junto ao setor competente da administração, as possibilidades de retomar a divulgação dos boletins informativos sobre a evolução do número de casos de COVID-19, uma vez que há relatos que indicam um aumento na situação. A disponibilização...",Indicação nº 036/2024
035,2024,20/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de utilizar o Fumacê por meio de uma caminhonete adaptada para percorrer os bairros. Além disso, seria interessante considerar o uso de máquinas portáteis para tratar os bueiros e quintais, dada a crescente...",Indicação nº 035/2024
034,2024,20/02/2024,Encaminhado,Anderson Marcos Viana (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de criar de um espaço público dedicado exclusivamente aos nossos amigos de quatro patas, um local especial que carinhosamente chamamos de ""Cachorródromo"". Com a crescente popularidade de espaços semelhantes em...",Indicação nº 034/2024
033,2024,19/02/2024,Encaminhado,Elio Furini Neto (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de melhorar a iluminação, colocar guarda-corpos próximos à arquibancada e instalar corrimãos nas arquibancadas do campo situado no Bairro Vila Beatriz. Esta medida é fundamental para garantir a segurança e o...",Indicação nº 033/2024
032,2024,15/02/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de renovar e aprimorar as instalações do velório municipal, tanto interna quanto externamente. A razão para essa sugestão é a necessidade de realizar manutenções vitais no local, a fim de garantir um ambiente...",Indicação nº 032/2024
031,2024,15/02/2024,Encaminhado,"Elio Furini Neto (Autor), Anderson Marcos Viana (Autor), Paulo Sérgio Cordeiro (Autor)","Indicamos ao Excelentíssimo Senhor Prefeito Municipal, que estude junto ao setor competente da administração, as possibilidades de implementar medidas que visem reforçar a segurança no Bairro Figueira, especialmente a Avenida da Acerola, principalmente no que diz respeito ao controle de velocidade dos veículos. A medida de controle de...",Indicação nº 031/2024
030,2024,15/02/2024,Encaminhado,Valdir Aparecido de Oliveira (Autor),"Indico ao Excelentíssimo Senhor Prefeito Municipal, em complemento à indicação n° 006/2024, de autoria do Vereador Valdir Aparecido de Oliveira, que estude junto ao setor competente da administração, as possibilidades de instalar um playground no Estádio Raphael Capelli, além da construção de um depósito e a reforma dos vestiários do...",Indicação nº 030/2024
